"","ENSG_ID","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7981","ENSG00000248866","USP46-DT",21.9439318839207,0.482328585943695,0.421521503034411,1.1442561825946,0.252517409336438,0.49902249940296
"7982","ENSG00000130844","ZNF331",392.612202139766,0.170217941650007,0.148768894669708,1.14417696002864,0.252550256127266,0.499024876472496
"7983","ENSG00000125962","ARMCX5",494.987062904674,0.141438790808444,0.123633793799494,1.14401399861453,0.252617831584893,0.499087232512906
"7984","ENSG00000165637","VDAC2",3564.83691586516,-0.158834430251004,0.138847569106656,-1.14394822518639,0.252645109521276,0.499087232512906
"7985","ENSG00000112159","MDN1",914.053133764964,-0.309609778042367,0.27075041874517,-1.14352465077357,0.252820825922319,0.499309257958042
"7986","ENSG00000237522","NONOP2",9.18073525968074,-0.702502313018402,0.614304888412556,-1.14357272141161,0.252800879926673,0.499309257958042
"7987","ENSG00000075539","FRYL",1036.03379269229,0.317718425161552,0.277900130639896,1.14328274848223,0.252921215312657,0.499444974390259
"7988","ENSG00000110851","PRDM4",966.279491309617,-0.191181999898098,0.167372520699011,-1.14225441010059,0.253348285428216,0.500154692925317
"7989","ENSG00000112304","ACOT13",792.976848679591,0.226071896753938,0.197917952022029,1.14225058638832,0.253349874356907,0.500154692925317
"7990","ENSG00000169169","CPT1C",31.1423457672638,-0.400109833334993,0.35030111983249,-1.14218827940465,0.253375766758425,0.500154692925317
"7991","ENSG00000176225","RTTN",119.672255549455,0.274163582584597,0.240084643924535,1.14194551597716,0.253476667539498,0.500291244943414
"7992","ENSG00000100364","KIAA0930",433.253433916729,0.157657739152418,0.138094094033446,1.14166894866796,0.253591652460114,0.500455557414091
"7993","ENSG00000005075","POLR2J",1722.27809324585,0.264117570939019,0.231377016746627,1.1415030526919,0.253660642372109,0.500470317672679
"7994","ENSG00000166311","SMPD1",122.394080900249,0.255049251241805,0.223433747228926,1.14149833856784,0.253662602990344,0.500470317672679
"7995","ENSG00000134285","FKBP11",315.008160266718,-0.22133645994903,0.193924777211349,-1.14135214247432,0.253723411618209,0.500527670905574
"7996","ENSG00000109944","JHY",53.1145091486871,-0.268034033463353,0.23496321165939,-1.14074893499457,0.253974416327908,0.500960168291572
"7997","ENSG00000247287",NA,11.1232587870727,-0.648384060016694,0.568466619097849,-1.14058422822728,0.25404298359381,0.50103274778319
"7998","ENSG00000099940","SNAP29",918.958369966308,0.13234815829267,0.116051043803137,1.14043057223318,0.254106962048545,0.501076698904865
"7999","ENSG00000115365","LANCL1",1263.96850019119,0.248217088655105,0.217662098810747,1.14037809067956,0.254128816603748,0.501076698904865
"8000","ENSG00000267532","MIR497HG",17.3164355458256,-0.678166713928801,0.594852074708794,-1.14005942445573,0.254261544810071,0.501275729673062
"8001","ENSG00000119965","C10orf88",198.518603431197,0.183326366956485,0.160837719162844,1.13982197652823,0.254360476003688,0.50140808832227
"8002","ENSG00000180867","PDIA3P1",125.236481142541,0.215037163872108,0.188712047449571,1.13949886495493,0.254495141433286,0.501610846194591
"8003","ENSG00000100220","RTCB",1802.97335973245,-0.17398368774164,0.152707609098021,-1.13932559594959,0.254567376373351,0.501690518046456
"8004","ENSG00000002330","BAD",506.98352226677,-0.327415932771386,0.28742179121265,-1.13914791008016,0.254641467492147,0.501773827608541
"8005","ENSG00000100605","ITPK1",1167.25868836411,-0.165433031478413,0.145272578104715,-1.13877673017661,0.254796289779513,0.501915684116657
"8006","ENSG00000124334","IL9R",5.46635062312766,0.867608206617641,0.761897642897394,1.13874641128727,0.254808938937093,0.501915684116657
"8007","ENSG00000143106","PSMA5",6889.07520089091,0.305732721380696,0.268453604496042,1.13886614394557,0.254758988553309,0.501915684116657
"8008","ENSG00000182149","IST1",3509.65516615475,-0.0880197080664727,0.0773356735936393,-1.13815143744623,0.255057252698873,0.502166650022528
"8009","ENSG00000182909",NA,111.874415481211,-0.283604293804077,0.249164373279309,-1.13822168904606,0.255027924267417,0.502166650022528
"8010","ENSG00000186300","ZNF555",85.3709298126925,-0.245408768139492,0.215610792179558,-1.1382026180541,0.255035885737199,0.502166650022528
"8011","ENSG00000228395",NA,8.69716802980515,0.664559668755153,0.583901835998088,1.13813594646298,0.255063720144607,0.502166650022528
"8012","ENSG00000080603","SRCAP",2969.58545825124,-0.20804069486426,0.182860203341065,-1.1377035082709,0.255244308002079,0.502459460391061
"8013","ENSG00000100298","APOBEC3H",6.63875718066019,-0.71576609491128,0.629225738303578,-1.13753467371029,0.255314838086893,0.502535571221955
"8014","ENSG00000143337","TOR1AIP1",1467.71024393147,0.266626733278076,0.234454648524238,1.13722092931978,0.255445939756798,0.50266813950146
"8015","ENSG00000168874","ATOH8",15.8998364144479,-0.539581427916355,0.47445316108138,-1.13727017159404,0.255425360216066,0.50266813950146
"8016","ENSG00000269386","RAB11B-AS1",35.3035718703941,0.450201013472472,0.395971553036447,1.13695292002715,0.255557967546741,0.502825845067012
"8017","ENSG00000198954","KIFBP",736.205113416483,0.126889964973114,0.111629457926203,1.13670680956812,0.255660871702964,0.502965562220027
"8018","ENSG00000103064","SLC7A6",595.847990434642,-0.227639549202313,0.200281540014718,-1.13659775726502,0.255706478057145,0.502992535731717
"8019","ENSG00000112335","SNX3",4259.16823931815,0.18721361450672,0.164751594410971,1.13633871147686,0.255814835287656,0.5031429224852
"8020","ENSG00000187736","NHEJ1",262.46822721101,-0.153158116878965,0.134797621344906,-1.13620785998204,0.255869581775103,0.503187841949541
"8021","ENSG00000005243","COPZ2",44.670279016349,0.40650405828592,0.357877163132727,1.13587593778695,0.25600849002465,0.503300492370109
"8022","ENSG00000149823","VPS51",865.424485680537,-0.21170984588544,0.186390191058675,-1.13584220651823,0.256022609371783,0.503300492370109
"8023","ENSG00000166750","SLFN5",961.638288934888,0.264114402752489,0.232515616271956,1.135899631118,0.255998572714443,0.503300492370109
"8024","ENSG00000010219","DYRK4",60.7647925220691,-0.362306921968939,0.319038606405074,-1.13562093958287,0.25611524143807,0.503419837651547
"8025","ENSG00000166411","IDH3A",1690.46225869599,-0.0906341907858952,0.0798182564519081,-1.13550702326483,0.256162940894206,0.503450844703593
"8026","ENSG00000155368","DBI",4653.42604244807,0.241309105305539,0.212546405369786,1.13532433016551,0.256239451698268,0.503497067049171
"8027","ENSG00000178053","MLF1",712.627261804449,-0.222138195718927,0.195665031079261,-1.13529839488254,0.256250314529908,0.503497067049171
"8028","ENSG00000066468","FGFR2",129.067262123042,-0.280466020894546,0.247096205210673,-1.13504786791615,0.256355262656326,0.503640524740284
"8029","ENSG00000151694","ADAM17",1079.11106939699,-0.350463114405313,0.308871180922564,-1.13465786402771,0.256518698389683,0.50389883826673
"8030","ENSG00000117289",NA,4138.36085439811,0.239661568139608,0.211256598779499,1.13445719340468,0.256602819969184,0.503938539341723
"8031","ENSG00000245958","SEPTIN7P14",175.045634520553,0.20538053891354,0.181030274789634,1.13450934741276,0.256580955048939,0.503938539341723
"8032","ENSG00000156521","TYSND1",495.611720246414,0.199087104050004,0.175513295360539,1.13431352104147,0.256663059514163,0.503994079011126
"8033","ENSG00000155561","NUP205",2358.09354588787,-0.274666879598882,0.242218143306105,-1.13396492867906,0.256809259577662,0.504218379424767
"8034","ENSG00000160917","CPSF4",667.196680251172,-0.18717600818053,0.165089453543583,-1.1337853761271,0.256884586691744,0.504303489621413
"8035","ENSG00000001497","LAS1L",760.087733989286,-0.189189433771199,0.166955144061877,-1.1331752299952,0.257140673976396,0.504694391508588
"8036","ENSG00000187667",NA,12.0288902088894,0.625396251664736,0.551905378762183,1.13315846471252,0.2571477131117,0.504694391508588
"8037","ENSG00000255408","PCDHA3",5.79292316923066,0.910677292417849,0.803775168424271,1.13300003308531,0.257214239419915,0.504762139827284
"8038","ENSG00000105364","MRPL4",1397.6276309997,-0.266053067285226,0.234932705894713,-1.13246500214602,0.257438990110981,0.505140335205944
"8039","ENSG00000134056","MRPS36",578.881476518219,0.241662411829453,0.213500064665022,1.13190790929557,0.257673153119206,0.505536902797945
"8040","ENSG00000118046","STK11",853.134185244405,-0.210587310335245,0.186121852739779,-1.13144860334951,0.257866324417092,0.505852958832882
"8041","ENSG00000130244","FAM98C",341.688284186396,-0.232699339199642,0.205893608534596,-1.13019214562235,0.258395268656685,0.506674769289223
"8042","ENSG00000163170","BOLA3",551.990291782691,0.341074544598156,0.30179629218976,1.13014822721447,0.25841377104586,0.506674769289223
"8043","ENSG00000176771","NCKAP5",181.722986987645,-0.348727647731447,0.308507096155915,-1.13037156057896,0.258319692455811,0.506674769289223
"8044","ENSG00000239887","C1orf226",506.633734802693,-0.138765108862337,0.122783257447228,-1.13016311626997,0.258407498331714,0.506674769289223
"8045","ENSG00000101608","MYL12A",7881.98310587782,-0.201470378939248,0.178352817315335,-1.12961702524183,0.258637633895912,0.507050657202702
"8046","ENSG00000164211","STARD4",418.648192112329,0.286319795489764,0.253503615355789,1.12945054092391,0.258707822536462,0.507125215835923
"8047","ENSG00000233330",NA,6.91335686489054,-0.723972706506455,0.641087811606283,-1.12928789691462,0.258776404875399,0.507196607616834
"8048","ENSG00000172456","FGGY",143.790659611744,-0.212258374198527,0.187993221166974,-1.1290746170576,0.258866357998332,0.507309862760495
"8049","ENSG00000166377","ATP9B",114.461323911053,-0.226357457986907,0.200514396341856,-1.12888382139401,0.258946846524349,0.507404543947438
"8050","ENSG00000032742","IFT88",345.531635674294,0.17182721087364,0.152352203417857,1.12782885326816,0.259392205427491,0.507848691108893
"8051","ENSG00000134717","BTF3L4",2598.99729904008,0.233939929053649,0.207405632540773,1.12793431011407,0.259347662559903,0.507848691108893
"8052","ENSG00000167785","ZNF558",190.104862110279,-0.22909981463547,0.203134600347333,-1.12782270594837,0.259394802096136,0.507848691108893
"8053","ENSG00000186704","DTX2P1",24.42221233254,-0.45542475541188,0.403735518354957,-1.12802747022985,0.259308317993128,0.507848691108893
"8054","ENSG00000188785","ZNF548",129.066971296672,0.28320883283343,0.251071843193908,1.12799917836546,0.259320266136542,0.507848691108893
"8055","ENSG00000198000","NOL8",1027.10148554445,-0.141835580417471,0.125761620305699,-1.12781292156303,0.259398935122519,0.507848691108893
"8056","ENSG00000227403","LINC01806",72.6829041024025,0.280012703727435,0.2482638386083,1.12788356651984,0.259369094980327,0.507848691108893
"8057","ENSG00000117114","ADGRL2",168.154294509174,0.299959505516205,0.266141943051051,1.12706588851599,0.259714624349728,0.508340526994566
"8058","ENSG00000132356","PRKAA1",1974.12734487528,0.262648435755193,0.233034889255022,1.12707773756471,0.259709614976521,0.508340526994566
"8059","ENSG00000137343","ATAT1",125.333182147798,0.204833383309806,0.181788371635066,1.12676834864334,0.259840435980441,0.508460562775971
"8060","ENSG00000198429","ZNF69",6.45941515473737,0.732774129914461,0.650304171477351,1.1268175141023,0.259819643969669,0.508460562775971
"8061","ENSG00000186222","BLOC1S4",307.81802960003,0.21473020831277,0.190636163179277,1.12638758948812,0.260001497552254,0.508712607493679
"8062","ENSG00000128228","SDF2L1",392.845282369996,0.359169569850419,0.318940234787901,1.12613439972311,0.260108635367753,0.508859096855162
"8063","ENSG00000131475","VPS25",1227.28574506348,0.192328887098509,0.170806181446329,1.12600659689206,0.260162727024659,0.508901786799662
"8064","ENSG00000232856",NA,172.726851693184,-0.291204027394087,0.258637343928987,-1.12591640081968,0.26020090656892,0.508913344486156
"8065","ENSG00000114395","CYB561D2",244.258056347991,0.267954423505909,0.238022449366826,1.12575273558736,0.260270195140854,0.508922625836486
"8066","ENSG00000118939","UCHL3",572.756147715254,0.278493826059996,0.247381104428969,1.12576838357499,0.260263569927662,0.508922625836486
"8067","ENSG00000035928","RFC1",1034.86649296146,0.20727692088729,0.184191706719016,1.12533253847032,0.260448146359985,0.508959115859986
"8068","ENSG00000128708","HAT1",2163.44959950614,0.134816955128735,0.119802403917061,1.12532762883513,0.260450226061515,0.508959115859986
"8069","ENSG00000169184","MN1",15.8726272254877,-0.557732035262805,0.49554583881216,-1.12549030095724,0.260381324927778,0.508959115859986
"8070","ENSG00000184281","TSSC4",390.43271333722,-0.289894706107539,0.257594127873614,-1.12539330186041,0.260422408185782,0.508959115859986
"8071","ENSG00000234631",NA,41.8374913227375,-0.395845181701946,0.351689841452346,-1.12555193538504,0.260355222446942,0.508959115859986
"8072","ENSG00000158470","B4GALT5",1056.17592388146,-0.264466150731194,0.235044860811462,-1.12517308320701,0.260515696835616,0.509023979568538
"8073","ENSG00000153071","DAB2",6.65044451361227,1.13391848048879,1.00813146206707,1.12477243609063,0.260685477573086,0.509235462930869
"8074","ENSG00000250588",NA,14.6981316599065,0.560215038311502,0.4981065825527,1.12468908850895,0.260720807083312,0.509235462930869
"8075","ENSG00000251664","PCDHA12",87.0497677117818,0.38856208331027,0.345481541170935,1.12469708799296,0.260717416105171,0.509235462930869
"8076","ENSG00000116750","UCHL5",899.135944795654,-0.124225077997625,0.110515137785041,-1.12405486241397,0.260989752377,0.509697634053907
"8077","ENSG00000135740","SLC9A5",19.0294443212565,-0.444337582821132,0.395341058594849,-1.12393482326483,0.261040676888859,0.509708337908347
"8078","ENSG00000180263","FGD6",124.771372878355,0.318977495286887,0.283815691013038,1.12388957125078,0.261059876048556,0.509708337908347
"8079","ENSG00000261360","OTULIN-DT",6.67662206908551,0.731064586264626,0.650530305172401,1.12379789296808,0.261098775564295,0.509721179827795
"8080","ENSG00000254004","ZNF260",928.688615482734,0.287254900623715,0.255651492351228,1.12361910342017,0.261174648319036,0.509806189378784
"8081","ENSG00000088325","TPX2",2868.25637473941,0.155946893914702,0.13882440617658,1.12333917507518,0.261293471869049,0.509975006358281
"8082","ENSG00000012660","ELOVL5",1469.13665611537,-0.142528203618815,0.126947872602304,-1.12273014661159,0.261552120429685,0.510202141336448
"8083","ENSG00000121716","PILRB",655.179340782297,0.319915924703893,0.284935448983469,1.12276631723157,0.26153675417213,0.510202141336448
"8084","ENSG00000160633","SAFB",1227.74957987329,-0.138043912451873,0.122925530630504,-1.12298813553071,0.261442533407413,0.510202141336448
"8085","ENSG00000164050","PLXNB1",793.172776842466,-0.167751377578269,0.149419905701786,-1.12268426880866,0.261571611458794,0.510202141336448
"8086","ENSG00000189190","ZNF600",341.702046717929,0.188723549830128,0.168071157149937,1.12287886291975,0.261488945711737,0.510202141336448
"8087","ENSG00000234284","ZNF879",82.9057576055224,0.241822338540793,0.215434801749386,1.12248502366903,0.261656271729095,0.510212246420287
"8088","ENSG00000234771","SLC25A25-AS1",110.266605495105,0.329620915136991,0.29365818517642,1.1224645924273,0.261664954137764,0.510212246420287
"8089","ENSG00000256269","HMBS",1128.18886338514,-0.230471839091641,0.205330430819043,-1.12244365422267,0.261673852190696,0.510212246420287
"8090","ENSG00000108582","CPD",941.164281021168,-0.337033219745765,0.300368895937461,-1.12206431592683,0.261835094789139,0.510463523899706
"8091","ENSG00000089060","SLC8B1",240.584920129594,-0.161661280113547,0.144138346449248,-1.12157024203457,0.262045210153033,0.510589844717986
"8092","ENSG00000147649","MTDH",5988.73746054946,-0.167495263065532,0.149344309952892,-1.12153762750229,0.262059084269753,0.510589844717986
"8093","ENSG00000157224","CLDN12",485.070344235884,0.22089381764471,0.196957336369988,1.1215313007166,0.262061775722725,0.510589844717986
"8094","ENSG00000165915","SLC39A13",318.25052826708,0.16703515684548,0.14891402934494,1.12168851773237,0.261994900310433,0.510589844717986
"8095","ENSG00000176986","SEC24C",2090.1436297995,0.156141440038609,0.13920570860549,1.12165974802884,0.262007137199578,0.510589844717986
"8096","ENSG00000109111","SUPT6H",2167.00273779945,0.179731398028741,0.160277371589818,1.12137724899002,0.262127316154766,0.510591375464509
"8097","ENSG00000121310","ECHDC2",351.061765240758,-0.197818834514741,0.176397618550046,-1.12143710408776,0.262101849798389,0.510591375464509
"8098","ENSG00000260368",NA,16.3262141651109,-0.560245414506281,0.499680026910276,-1.1212083420074,0.262199189684695,0.510668299534104
"8099","ENSG00000034053","APBA2",29.2108326914124,0.372311200749687,0.332129136259411,1.12098325652132,0.262294989525239,0.510791798569155
"8100","ENSG00000178078","STAP2",651.972345099572,-0.269744772081863,0.240664285654306,-1.12083424155975,0.262358425882145,0.510852250421216
"8101","ENSG00000163041","H3-3A",4380.38904509417,0.203603214823642,0.181732694565942,1.12034444495492,0.262567009211912,0.511132173222053
"8102","ENSG00000213430","HSPD1P1",11.8490789935311,0.573984243070469,0.512297788073442,1.12041132410313,0.262538521507277,0.511132173222053
"8103","ENSG00000169288","MRPL1",465.908444839791,0.272728546091777,0.243462568781081,1.12020729698704,0.262625435155721,0.511182808245584
"8104","ENSG00000114948","ADAM23",6.94601159030564,0.854616598692633,0.763219033879942,1.11975273251252,0.262819146821481,0.511433606290073
"8105","ENSG00000235897","TM4SF19-AS1",5.67714461327745,0.803662026569581,0.717703874515543,1.11976827087921,0.26281252355223,0.511433606290073
"8106","ENSG00000117543","DPH5",377.593785010211,-0.237195791623232,0.211949944467473,-1.11911230842352,0.26309222951711,0.51190184571065
"8107","ENSG00000108506","INTS2",2762.01371341015,0.318505157162747,0.284695295330576,1.11875806304742,0.263243367089821,0.512035317050187
"8108","ENSG00000204516","MICB",475.355642817466,0.193706990921196,0.173150057728065,1.11872322459988,0.263258234029354,0.512035317050187
"8109","ENSG00000231064","THBS3-AS1",6.92317710584617,-0.831454351274407,0.743199251957835,-1.11875025315765,0.263246699827403,0.512035317050187
"8110","ENSG00000116337","AMPD2",646.190828156536,-0.107771919890967,0.0963856723795563,-1.11813215834168,0.263510553625745,0.512399683190876
"8111","ENSG00000269051",NA,17.4663802822262,0.504292473798439,0.450998932778977,1.11816777634279,0.263495343975182,0.512399683190876
"8112","ENSG00000196547","MAN2A2",1019.83282506446,-0.226614590500838,0.202709403910005,-1.11792835522049,0.263597593579856,0.512505739212714
"8113","ENSG00000135736","CCDC102A",32.8429700872412,0.45623382170344,0.408253064243473,1.11752699896786,0.263769062240377,0.512775901322823
"8114","ENSG00000160678","S100A1",18.0195049241842,0.44308612406573,0.396521978247154,1.11743143727976,0.263809899738607,0.512792076775279
"8115","ENSG00000151575","TEX9",46.3761364670048,0.415820976274233,0.372179799373813,1.11725831701195,0.263883892361901,0.512872687028245
"8116","ENSG00000196550","FAM72A",410.382465007671,0.117523435487995,0.105200423612239,1.1171384244723,0.263935143528795,0.512909083604324
"8117","ENSG00000132688","NES",103.316328187982,0.274268048107789,0.245591011201967,1.11676745319575,0.264093768279257,0.513154106180864
"8118","ENSG00000007202","KIAA0100",4874.8694551919,-0.19851993542567,0.177834162250974,-1.1163205815624,0.264284934775742,0.513462291661137
"8119","ENSG00000068796","KIF2A",1047.86743472991,-0.226911857368866,0.203315455483546,-1.11605808239811,0.26439727334307,0.513617270340011
"8120","ENSG00000007541","PIGQ",552.260418092753,0.197823729782861,0.177369869838984,1.11531755625938,0.264714364701626,0.513891841171217
"8121","ENSG00000073464","CLCN4",24.9425647982258,-0.429540032705816,0.385126916383199,-1.11532072787773,0.2647130060643,0.513891841171217
"8122","ENSG00000088298","EDEM2",544.838231952207,0.176636416728905,0.158370916080177,1.11533368058237,0.264707457518476,0.513891841171217
"8123","ENSG00000122873","CISD1",346.305058589159,0.231616320146183,0.207733754303637,1.11496718923993,0.264864482247283,0.513891841171217
"8124","ENSG00000128595","CALU",4161.52244053861,-0.196960189424311,0.176631719548054,-1.11508957693596,0.264812037596512,0.513891841171217
"8125","ENSG00000136718","IMP4",1715.48909799555,-0.179792378240754,0.161190608050868,-1.11540232036358,0.264678055655855,0.513891841171217
"8126","ENSG00000173890","GPR160",994.073546399949,-0.146004087398986,0.130924818760201,-1.11517502014957,0.26477542835852,0.513891841171217
"8127","ENSG00000214562","NUTM2D",26.796554899246,0.427090638486109,0.382847350227209,1.11556378340517,0.264608901808115,0.513891841171217
"8128","ENSG00000247121",NA,22.3014534080109,0.431071740742309,0.386533634354111,1.11522440075007,0.264754272198967,0.513891841171217
"8129","ENSG00000260339","HEXA-AS1",9.88100768177774,0.683016502765717,0.612576589742975,1.11498956081932,0.264854895212567,0.513891841171217
"8130","ENSG00000113594","LIFR",132.390283831281,-0.362391721992867,0.325148673397615,-1.11454159786686,0.265046909164277,0.514182526451058
"8131","ENSG00000212232","SNORD17",5.32210595516145,0.832909825640394,0.747399382702394,1.11441064164225,0.265103060094109,0.514228198977134
"8132","ENSG00000085433","WDR47",652.309333655242,-0.227631700379541,0.204304332119026,-1.11417950867006,0.265202184439168,0.514357206814129
"8133","ENSG00000163449","TMEM169",46.323033250806,0.335330304922688,0.301024148807276,1.11396479734712,0.265294289022677,0.514472569833696
"8134","ENSG00000112079","STK38",2474.58057306117,-0.0904977941849075,0.0812865771516291,-1.11331781157541,0.265571959333363,0.514947719007393
"8135","ENSG00000126461","SCAF1",998.390337139696,-0.213366648047412,0.191696228747436,-1.11304562140619,0.265688836421597,0.514984108009387
"8136","ENSG00000161395","PGAP3",100.553636126667,0.213364594454541,0.191707422821823,1.11296991693872,0.265721349833379,0.514984108009387
"8137","ENSG00000166167","BTRC",481.343282626253,0.167996062087269,0.150935140145896,1.1130347904728,0.265693487902489,0.514984108009387
"8138","ENSG00000177453","NIM1K",9.13543954438035,0.545588456990998,0.490194329163864,1.11300442402429,0.265706529455636,0.514984108009387
"8139","ENSG00000145907","G3BP1",3500.19625013521,0.184894899442219,0.166247445040095,1.11216686306143,0.266066412571193,0.515589496958431
"8140","ENSG00000137161","CNPY3",815.779062520121,-0.254063599140879,0.228537967907438,-1.11169098713514,0.266271036304127,0.515859243552345
"8141","ENSG00000185267","CDNF",9.65256688466915,0.642065061909666,0.577523274811455,1.11175616622427,0.266243003295639,0.515859243552345
"8142","ENSG00000157617","C2CD2",209.339742812686,-0.231135696365872,0.20796707580684,-1.11140523310791,0.266393960816168,0.516033996077997
"8143","ENSG00000167965","MLST8",689.69034454738,-0.23590001810956,0.212269866122004,-1.11132127427816,0.26643008530742,0.516040585273644
"8144","ENSG00000224086","PPM1F-AS1",14.3965306383426,0.47674532774257,0.429095924223511,1.11104604082475,0.266548532087529,0.516206600886693
"8145","ENSG00000168090","COPS6",2160.00439098962,0.219723037968504,0.197825958364572,1.11068860621202,0.266702408226643,0.516441180959498
"8146","ENSG00000145016","RUBCN",736.139182883136,-0.157864904641823,0.142222677665738,-1.10998405621956,0.26700589698154,0.51692193431601
"8147","ENSG00000260806","PAPOLA-DT",64.2545098711986,0.40107119936834,0.361338406937669,1.10996005868129,0.267016238233241,0.51692193431601
"8148","ENSG00000186907","RTN4RL2",14.161059143616,-0.617102513943727,0.556112211675789,-1.1096726541648,0.267140110777017,0.517034799577021
"8149","ENSG00000260588",NA,22.2479726302242,0.455861401307536,0.410787314397708,1.10972609262756,0.267117075586692,0.517034799577021
"8150","ENSG00000213178","RPL22P1",702.376204585633,0.3403264954067,0.306861267716644,1.10905653860805,0.267405792293558,0.517422005456369
"8151","ENSG00000215493",NA,11.207828151598,-0.630174526951577,0.568180633746407,-1.10910947949141,0.267382955979985,0.517422005456369
"8152","ENSG00000128731","HERC2",783.783837919071,-0.244857438050718,0.220795355374383,-1.10897911613917,0.267439191275234,0.517423143959078
"8153","ENSG00000153391","INO80C",261.580772867101,0.251449887973305,0.226764288001365,1.10886017454297,0.267490506620838,0.517458941291783
"8154","ENSG00000173409","ARV1",260.785595492069,0.142980870445107,0.128976203542298,1.10858333954772,0.26760996862028,0.517626543007704
"8155","ENSG00000260260","SNHG19",486.76048504575,0.398985969852937,0.359936952524384,1.10848849237258,0.267650906247556,0.517642235899432
"8156","ENSG00000037241","RPL26L1",1158.73164334835,0.28786422642289,0.259729752566403,1.10832210626041,0.26772273167516,0.517717655244301
"8157","ENSG00000112701","SENP6",1897.45776103778,-0.182104464040305,0.164442397648956,-1.10740579463608,0.268118521726392,0.518388976903175
"8158","ENSG00000158301","GPRASP2",222.836452013887,0.189759741655124,0.171361325969156,1.1073662075262,0.268135629968243,0.518388976903175
"8159","ENSG00000124208","PEDS1-UBE2V1",6.92898174956502,-4.21539609369823,3.80921447264259,-1.10663133409074,0.26845335419684,0.518876013688463
"8160","ENSG00000234648",NA,23.7310187721798,-1.48251357786301,1.33964659351127,-1.10664527872032,0.268447322798176,0.518876013688463
"8161","ENSG00000101997","CCDC22",409.871648684042,0.224088864291642,0.20261508467651,1.10598312385979,0.268733823948817,0.519285419336093
"8162","ENSG00000126067","PSMB2",2236.33370790883,0.211242617801148,0.190989789315989,1.10604142010781,0.268708591903923,0.519285419336093
"8163","ENSG00000189136","UBE2Q2P1",6.24284181541216,-0.955789983838797,0.864253826987472,-1.10591351058333,0.26876395641225,0.519285419336093
"8164","ENSG00000101126","ADNP",5174.00292191698,-0.228538086947709,0.206702077229783,-1.10564001102733,0.268882364558654,0.519422813291971
"8165","ENSG00000184990","SIVA1",2240.36258624737,0.298214085334543,0.269731245493104,1.10559710940929,0.268900941516528,0.519422813291971
"8166","ENSG00000185298","CCDC137",591.729080914759,-0.246601299990772,0.223069693973931,-1.10548992827144,0.268947356192035,0.519448843496436
"8167","ENSG00000118058","KMT2A",2137.49622941734,-0.302591859441102,0.273761704531389,-1.10531113166125,0.269024796110163,0.519493741577206
"8168","ENSG00000197409","H3C4",49.1623384654633,0.301391406668155,0.272682285606897,1.10528414413632,0.26903648620552,0.519493741577206
"8169","ENSG00000137819","PAQR5",41.835889488834,0.345068928670587,0.31227059598054,1.10503176767912,0.269145824144623,0.519561493565074
"8170","ENSG00000139974","SLC38A6",418.308149937595,0.132850532404232,0.120216708716942,1.10509207764985,0.269119693071088,0.519561493565074
"8171","ENSG00000261526",NA,49.3600943886363,0.3243552820961,0.293540827204211,1.10497502233463,0.269170412328893,0.519561493565074
"8172","ENSG00000113161","HMGCR",3188.69338785186,-0.203578002544519,0.184260923722291,-1.10483546067174,0.269230892005374,0.519614633083435
"8173","ENSG00000117395","EBNA1BP2",1766.7700115818,-0.234276230744114,0.212099052881698,-1.10456047568862,0.269350085280577,0.51975072242737
"8174","ENSG00000185275","CD24P4",3974.57548264547,-0.1836940576082,0.166322548822496,-1.1044447004251,0.269400279335531,0.51975072242737
"8175","ENSG00000224080","UBE2FP1",11.4654220413516,-0.579717582551735,0.524887833023404,-1.10445993615913,0.269393673557153,0.51975072242737
"8176","ENSG00000111880","RNGTT",1029.74073941625,0.186396736829481,0.168808467070433,1.10419068465156,0.26951042968331,0.519899630104686
"8177","ENSG00000153485","TMEM251",845.335029125711,0.246907227394903,0.223707699657482,1.10370464571824,0.269721279720416,0.520179109843581
"8178","ENSG00000166295","ANAPC16",2267.39440386092,0.261084436039807,0.236547851238352,1.10372778561717,0.269711238765116,0.520179109843581
"8179","ENSG00000134330","IAH1",1029.05432367368,0.280545833171901,0.254215454537781,1.10357505086382,0.269777518765592,0.520223950957861
"8180","ENSG00000186994","KANK3",8.09951435813314,-0.844847799906134,0.765912756477533,-1.10306009759078,0.270001067620317,0.520591372584962
"8181","ENSG00000100744","GSKIP",1779.60156554178,0.253549769333528,0.229903337792818,1.10285379832989,0.270090660824473,0.520700454914662
"8182","ENSG00000121022","COPS5",1949.41366503805,0.162562723346735,0.147460286100949,1.1024169804977,0.270280432662158,0.520875280836153
"8183","ENSG00000149591","TAGLN",32.0195123994655,0.355786060918482,0.322726493398623,1.10243834391069,0.270271149380999,0.520875280836153
"8184","ENSG00000233488",NA,5.70055915241735,-0.945470964182296,0.857569017030402,-1.1025013094063,0.270243789556567,0.520875280836153
"8185","ENSG00000112855","HARS2",849.078012258687,0.140578274156212,0.127650548532512,1.1012743444687,0.270777273587586,0.520941515734564
"8186","ENSG00000120253","NUP43",836.813774764739,0.111213621408571,0.100968665214462,1.10146668941644,0.270693594382335,0.520941515734564
"8187","ENSG00000124743","KLHL31",12.203635319781,0.553694042745873,0.502745148308921,1.10134139455811,0.27074810159535,0.520941515734564
